trial,op_name,offbit_i_val,offbit_j_val,initial_dist,final_dist,dist_change
122,XOR,11519214,2765168,3,0,-3
122,AND,11519214,2765168,3,3,0
122,OR,11519214,2765168,3,3,0
122,DIFFERENCE,11519214,2765168,3,3,0
122,DIFFERENCE_REVERSED,2765168,11519214,3,3,0
123,XOR,601011,7450204,3,0,-3
123,AND,601011,7450204,3,3,0
123,OR,601011,7450204,3,3,0
123,DIFFERENCE,601011,7450204,3,3,0
123,DIFFERENCE_REVERSED,7450204,601011,3,3,0
124,XOR,9803941,15116531,3,3,0
124,AND,9803941,15116531,3,3,0
124,OR,9803941,15116531,3,2,-1
124,DIFFERENCE,9803941,15116531,3,0,-3
124,DIFFERENCE_REVERSED,15116531,9803941,2,0,-2
125,XOR,10363337,6539342,3,0,-3
125,AND,10363337,6539342,3,3,0
125,OR,10363337,6539342,3,3,0
125,DIFFERENCE,10363337,6539342,3,0,-3
125,DIFFERENCE_REVERSED,6539342,10363337,3,0,-3
126,XOR,3826169,9932030,3,0,-3
126,AND,3826169,9932030,3,3,0
126,OR,3826169,9932030,3,3,0
126,DIFFERENCE,3826169,9932030,3,3,0
126,DIFFERENCE_REVERSED,9932030,3826169,3,3,0
127,XOR,10011562,16085553,3,0,-3
127,AND,10011562,16085553,3,3,0
127,OR,10011562,16085553,3,3,0
127,DIFFERENCE,10011562,16085553,3,3,0
127,DIFFERENCE_REVERSED,16085553,10011562,3,3,0
128,XOR,7970522,289778,3,0,-3
128,AND,7970522,289778,3,3,0
128,OR,7970522,289778,3,3,0
128,DIFFERENCE,7970522,289778,3,0,-3
128,DIFFERENCE_REVERSED,289778,7970522,3,0,-3
129,XOR,4109778,12659755,0,0,0
129,AND,4109778,12659755,0,0,0
129,OR,4109778,12659755,0,0,0
129,DIFFERENCE,4109778,12659755,0,3,3
129,DIFFERENCE_REVERSED,12659755,4109778,0,3,3
130,XOR,10738275,4089026,3,0,-3
130,AND,10738275,4089026,3,3,0
130,OR,10738275,4089026,3,3,0
130,DIFFERENCE,10738275,4089026,3,0,-3
130,DIFFERENCE_REVERSED,4089026,10738275,3,0,-3
131,XOR,9002476,1554688,3,2,-1
131,AND,9002476,1554688,3,3,0
131,OR,9002476,1554688,3,3,0
131,DIFFERENCE,9002476,1554688,3,0,-3
131,DIFFERENCE_REVERSED,1554688,9002476,3,0,-3
132,XOR,2865715,10386808,3,0,-3
132,AND,2865715,10386808,3,3,0
132,OR,2865715,10386808,3,3,0
132,DIFFERENCE,2865715,10386808,3,3,0
132,DIFFERENCE_REVERSED,10386808,2865715,3,3,0
133,XOR,8283927,11446947,3,0,-3
133,AND,8283927,11446947,3,3,0
133,OR,8283927,11446947,3,3,0
133,DIFFERENCE,8283927,11446947,3,0,-3
133,DIFFERENCE_REVERSED,11446947,8283927,3,0,-3
134,XOR,4478167,3855678,3,3,0
134,AND,4478167,3855678,3,2,-1
134,OR,4478167,3855678,3,3,0
134,DIFFERENCE,4478167,3855678,3,3,0
134,DIFFERENCE_REVERSED,3855678,4478167,2,3,1
135,XOR,7604231,6934792,0,3,3
135,AND,7604231,6934792,0,1,1
135,OR,7604231,6934792,0,0,0
135,DIFFERENCE,7604231,6934792,0,0,0
135,DIFFERENCE_REVERSED,6934792,7604231,1,0,-1
136,XOR,5709328,13426993,2,3,1
136,AND,5709328,13426993,2,2,0
136,OR,5709328,13426993,2,3,1
136,DIFFERENCE,5709328,13426993,2,3,1
136,DIFFERENCE_REVERSED,13426993,5709328,3,3,0
137,XOR,15498359,11296487,0,3,3
137,AND,15498359,11296487,0,3,3
137,OR,15498359,11296487,0,0,0
137,DIFFERENCE,15498359,11296487,0,3,3
137,DIFFERENCE_REVERSED,11296487,15498359,3,3,0
138,XOR,9015077,9234477,3,0,-3
138,AND,9015077,9234477,3,3,0
138,OR,9015077,9234477,3,3,0
138,DIFFERENCE,9015077,9234477,3,3,0
138,DIFFERENCE_REVERSED,9234477,9015077,3,3,0
139,XOR,6063920,12428824,0,0,0
139,AND,6063920,12428824,0,0,0
139,OR,6063920,12428824,0,0,0
139,DIFFERENCE,6063920,12428824,0,3,3
139,DIFFERENCE_REVERSED,12428824,6063920,0,3,3
140,XOR,9199372,4215005,3,2,-1
140,AND,9199372,4215005,3,3,0
140,OR,9199372,4215005,3,3,0
140,DIFFERENCE,9199372,4215005,3,3,0
140,DIFFERENCE_REVERSED,4215005,9199372,3,3,0
141,XOR,978342,11282596,3,2,-1
141,AND,978342,11282596,3,3,0
141,OR,978342,11282596,3,3,0
141,DIFFERENCE,978342,11282596,3,0,-3
141,DIFFERENCE_REVERSED,11282596,978342,3,0,-3
142,XOR,13929620,15980480,0,0,0
142,AND,13929620,15980480,0,0,0
142,OR,13929620,15980480,0,0,0
142,DIFFERENCE,13929620,15980480,0,0,0
142,DIFFERENCE_REVERSED,15980480,13929620,0,0,0
143,XOR,445331,11529241,3,3,0
143,AND,445331,11529241,3,3,0
143,OR,445331,11529241,3,0,-3
143,DIFFERENCE,445331,11529241,3,0,-3
143,DIFFERENCE_REVERSED,11529241,445331,0,0,0
144,XOR,15080512,13262025,3,3,0
144,AND,15080512,13262025,3,0,-3
144,OR,15080512,13262025,3,3,0
144,DIFFERENCE,15080512,13262025,3,3,0
144,DIFFERENCE_REVERSED,13262025,15080512,0,3,3
145,XOR,3453126,13188953,2,0,-2
145,AND,3453126,13188953,2,2,0
145,OR,3453126,13188953,2,0,-2
145,DIFFERENCE,3453126,13188953,2,3,1
145,DIFFERENCE_REVERSED,13188953,3453126,0,3,3
146,XOR,7167270,13477493,3,3,0
146,AND,7167270,13477493,3,3,0
146,OR,7167270,13477493,3,0,-3
146,DIFFERENCE,7167270,13477493,3,0,-3
146,DIFFERENCE_REVERSED,13477493,7167270,0,0,0
147,XOR,6388031,12328340,0,0,0
147,AND,6388031,12328340,0,0,0
147,OR,6388031,12328340,0,0,0
147,DIFFERENCE,6388031,12328340,0,3,3
147,DIFFERENCE_REVERSED,12328340,6388031,0,3,3
148,XOR,4296087,12317633,3,0,-3
148,AND,4296087,12317633,3,3,0
148,OR,4296087,12317633,3,3,0
148,DIFFERENCE,4296087,12317633,3,2,-1
148,DIFFERENCE_REVERSED,12317633,4296087,3,2,-1
149,XOR,6429254,647133,3,0,-3
149,AND,6429254,647133,3,3,0
149,OR,6429254,647133,3,3,0
149,DIFFERENCE,6429254,647133,3,3,0
149,DIFFERENCE_REVERSED,647133,6429254,3,3,0
150,XOR,9278633,14512673,3,3,0
150,AND,9278633,14512673,3,3,0
150,OR,9278633,14512673,3,0,-3
150,DIFFERENCE,9278633,14512673,3,3,0
150,DIFFERENCE_REVERSED,14512673,9278633,0,3,3
151,XOR,1522882,3628138,3,0,-3
151,AND,1522882,3628138,3,3,0
151,OR,1522882,3628138,3,3,0
151,DIFFERENCE,1522882,3628138,3,3,0
151,DIFFERENCE_REVERSED,3628138,1522882,3,3,0
152,XOR,3507801,2856394,3,3,0
152,AND,3507801,2856394,3,0,-3
152,OR,3507801,2856394,3,3,0
152,DIFFERENCE,3507801,2856394,3,3,0
152,DIFFERENCE_REVERSED,2856394,3507801,0,3,3
153,XOR,16493420,7361047,0,0,0
153,AND,16493420,7361047,0,0,0
153,OR,16493420,7361047,0,0,0
153,DIFFERENCE,16493420,7361047,0,0,0
153,DIFFERENCE_REVERSED,7361047,16493420,0,0,0
154,XOR,5906044,9152014,3,0,-3
154,AND,5906044,9152014,3,3,0
154,OR,5906044,9152014,3,3,0
154,DIFFERENCE,5906044,9152014,3,2,-1
154,DIFFERENCE_REVERSED,9152014,5906044,3,2,-1
155,XOR,14401593,1058026,0,2,2
155,AND,14401593,1058026,0,0,0
155,OR,14401593,1058026,0,0,0
155,DIFFERENCE,14401593,1058026,0,3,3
155,DIFFERENCE_REVERSED,1058026,14401593,0,3,3
156,XOR,13927091,9228368,3,3,0
156,AND,13927091,9228368,3,0,-3
156,OR,13927091,9228368,3,3,0
156,DIFFERENCE,13927091,9228368,3,0,-3
156,DIFFERENCE_REVERSED,9228368,13927091,0,0,0
157,XOR,5768277,4576268,0,3,3
157,AND,5768277,4576268,0,3,3
157,OR,5768277,4576268,0,0,0
157,DIFFERENCE,5768277,4576268,0,3,3
157,DIFFERENCE_REVERSED,4576268,5768277,3,3,0
158,XOR,6839634,11715965,3,3,0
158,AND,6839634,11715965,3,3,0
158,OR,6839634,11715965,3,2,-1
158,DIFFERENCE,6839634,11715965,3,0,-3
158,DIFFERENCE_REVERSED,11715965,6839634,2,0,-2
159,XOR,3624134,8608086,0,3,3
159,AND,3624134,8608086,0,0,0
159,OR,3624134,8608086,0,3,3
159,DIFFERENCE,3624134,8608086,0,3,3
159,DIFFERENCE_REVERSED,8608086,3624134,3,3,0
160,XOR,15894030,13644246,3,0,-3
160,AND,15894030,13644246,3,3,0
160,OR,15894030,13644246,3,3,0
160,DIFFERENCE,15894030,13644246,3,0,-3
160,DIFFERENCE_REVERSED,13644246,15894030,3,0,-3
161,XOR,5077305,16357627,3,3,0
161,AND,5077305,16357627,3,3,0
161,OR,5077305,16357627,3,0,-3
161,DIFFERENCE,5077305,16357627,3,0,-3
161,DIFFERENCE_REVERSED,16357627,5077305,0,0,0
162,XOR,1373084,9212872,0,0,0
162,AND,1373084,9212872,0,0,0
162,OR,1373084,9212872,0,0,0
162,DIFFERENCE,1373084,9212872,0,3,3
162,DIFFERENCE_REVERSED,9212872,1373084,0,3,3
163,XOR,6866158,9397017,0,2,2
163,AND,6866158,9397017,0,0,0
163,OR,6866158,9397017,0,0,0
163,DIFFERENCE,6866158,9397017,0,0,0
163,DIFFERENCE_REVERSED,9397017,6866158,0,0,0
164,XOR,13934852,5583047,0,3,3
164,AND,13934852,5583047,0,3,3
164,OR,13934852,5583047,0,0,0
164,DIFFERENCE,13934852,5583047,0,3,3
164,DIFFERENCE_REVERSED,5583047,13934852,3,3,0
165,XOR,2681443,14460066,3,0,-3
165,AND,2681443,14460066,3,3,0
165,OR,2681443,14460066,3,3,0
165,DIFFERENCE,2681443,14460066,3,0,-3
165,DIFFERENCE_REVERSED,14460066,2681443,3,0,-3
166,XOR,1627552,7218943,3,3,0
166,AND,1627552,7218943,3,3,0
166,OR,1627552,7218943,3,0,-3
166,DIFFERENCE,1627552,7218943,3,3,0
166,DIFFERENCE_REVERSED,7218943,1627552,0,3,3
167,XOR,12546941,5665805,0,3,3
167,AND,12546941,5665805,0,3,3
167,OR,12546941,5665805,0,0,0
167,DIFFERENCE,12546941,5665805,0,0,0
167,DIFFERENCE_REVERSED,5665805,12546941,3,0,-3
168,XOR,3498669,1538708,0,0,0
168,AND,3498669,1538708,0,0,0
168,OR,3498669,1538708,0,0,0
168,DIFFERENCE,3498669,1538708,0,3,3
168,DIFFERENCE_REVERSED,1538708,3498669,0,3,3
169,XOR,9427783,7125303,3,3,0
169,AND,9427783,7125303,3,0,-3
169,OR,9427783,7125303,3,3,0
169,DIFFERENCE,9427783,7125303,3,0,-3
169,DIFFERENCE_REVERSED,7125303,9427783,0,0,0
170,XOR,12542904,12831954,3,3,0
170,AND,12542904,12831954,3,3,0
170,OR,12542904,12831954,3,0,-3
170,DIFFERENCE,12542904,12831954,3,0,-3
170,DIFFERENCE_REVERSED,12831954,12542904,0,0,0
171,XOR,5708008,16702690,3,3,0
171,AND,5708008,16702690,3,3,0
171,OR,5708008,16702690,3,0,-3
171,DIFFERENCE,5708008,16702690,3,3,0
171,DIFFERENCE_REVERSED,16702690,5708008,0,3,3
172,XOR,10121908,9817005,0,2,2
172,AND,10121908,9817005,0,0,0
172,OR,10121908,9817005,0,0,0
172,DIFFERENCE,10121908,9817005,0,3,3
172,DIFFERENCE_REVERSED,9817005,10121908,0,3,3
173,XOR,5377060,12718738,3,3,0
173,AND,5377060,12718738,3,3,0
173,OR,5377060,12718738,3,0,-3
173,DIFFERENCE,5377060,12718738,3,0,-3
173,DIFFERENCE_REVERSED,12718738,5377060,0,0,0
174,XOR,3090765,5344660,0,0,0
174,AND,3090765,5344660,0,0,0
174,OR,3090765,5344660,0,0,0
174,DIFFERENCE,3090765,5344660,0,3,3
174,DIFFERENCE_REVERSED,5344660,3090765,0,3,3
175,XOR,15314872,12667835,3,2,-1
175,AND,15314872,12667835,3,3,0
175,OR,15314872,12667835,3,3,0
175,DIFFERENCE,15314872,12667835,3,3,0
175,DIFFERENCE_REVERSED,12667835,15314872,3,3,0
176,XOR,7249241,13381410,0,3,3
176,AND,7249241,13381410,0,0,0
176,OR,7249241,13381410,0,3,3
176,DIFFERENCE,7249241,13381410,0,2,2
176,DIFFERENCE_REVERSED,13381410,7249241,3,2,-1
177,XOR,14052975,3537082,0,2,2
177,AND,14052975,3537082,0,0,0
177,OR,14052975,3537082,0,0,0
177,DIFFERENCE,14052975,3537082,0,0,0
177,DIFFERENCE_REVERSED,3537082,14052975,0,0,0
178,XOR,6135194,2484049,0,2,2
178,AND,6135194,2484049,0,2,2
178,OR,6135194,2484049,0,0,0
178,DIFFERENCE,6135194,2484049,0,3,3
178,DIFFERENCE_REVERSED,2484049,6135194,2,3,1
179,XOR,7899146,11772049,0,0,0
179,AND,7899146,11772049,0,0,0
179,OR,7899146,11772049,0,0,0
179,DIFFERENCE,7899146,11772049,0,3,3
179,DIFFERENCE_REVERSED,11772049,7899146,0,3,3
180,XOR,9390684,4534333,0,0,0
180,AND,9390684,4534333,0,0,0
180,OR,9390684,4534333,0,0,0
180,DIFFERENCE,9390684,4534333,0,3,3
180,DIFFERENCE_REVERSED,4534333,9390684,0,3,3
181,XOR,6650344,9716389,3,0,-3
181,AND,6650344,9716389,3,3,0
181,OR,6650344,9716389,3,3,0
181,DIFFERENCE,6650344,9716389,3,3,0
181,DIFFERENCE_REVERSED,9716389,6650344,3,3,0
182,XOR,4638383,4351756,3,0,-3
182,AND,4638383,4351756,3,3,0
182,OR,4638383,4351756,3,3,0
182,DIFFERENCE,4638383,4351756,3,3,0
182,DIFFERENCE_REVERSED,4351756,4638383,3,3,0
183,XOR,3312124,9833705,2,3,1
183,AND,3312124,9833705,2,2,0
183,OR,3312124,9833705,2,3,1
183,DIFFERENCE,3312124,9833705,2,0,-2
183,DIFFERENCE_REVERSED,9833705,3312124,3,0,-3
184,XOR,899246,2241440,0,0,0
184,AND,899246,2241440,0,0,0
184,OR,899246,2241440,0,0,0
184,DIFFERENCE,899246,2241440,0,0,0
184,DIFFERENCE_REVERSED,2241440,899246,0,0,0
185,XOR,180027,51146,3,0,-3
185,AND,180027,51146,3,3,0
185,OR,180027,51146,3,3,0
185,DIFFERENCE,180027,51146,3,0,-3
185,DIFFERENCE_REVERSED,51146,180027,3,0,-3
186,XOR,8340691,3846480,0,0,0
186,AND,8340691,3846480,0,0,0
186,OR,8340691,3846480,0,0,0
186,DIFFERENCE,8340691,3846480,0,3,3
186,DIFFERENCE_REVERSED,3846480,8340691,0,3,3
187,XOR,13484298,2294329,0,0,0
187,AND,13484298,2294329,0,0,0
187,OR,13484298,2294329,0,0,0
187,DIFFERENCE,13484298,2294329,0,0,0
187,DIFFERENCE_REVERSED,2294329,13484298,0,0,0
188,XOR,9330446,2334929,3,0,-3
188,AND,9330446,2334929,3,3,0
188,OR,9330446,2334929,3,3,0
188,DIFFERENCE,9330446,2334929,3,3,0
188,DIFFERENCE_REVERSED,2334929,9330446,3,3,0
189,XOR,3451235,15007362,3,0,-3
189,AND,3451235,15007362,3,3,0
189,OR,3451235,15007362,3,3,0
189,DIFFERENCE,3451235,15007362,3,0,-3
189,DIFFERENCE_REVERSED,15007362,3451235,3,0,-3
190,XOR,318122,12925478,0,3,3
190,AND,318122,12925478,0,0,0
190,OR,318122,12925478,0,3,3
190,DIFFERENCE,318122,12925478,0,1,1
190,DIFFERENCE_REVERSED,12925478,318122,3,1,-2
191,XOR,107101,14694579,3,0,-3
191,AND,107101,14694579,3,3,0
191,OR,107101,14694579,3,3,0
191,DIFFERENCE,107101,14694579,3,0,-3
191,DIFFERENCE_REVERSED,14694579,107101,3,0,-3
192,XOR,15213751,10174140,0,3,3
192,AND,15213751,10174140,0,3,3
192,OR,15213751,10174140,0,0,0
192,DIFFERENCE,15213751,10174140,0,3,3
192,DIFFERENCE_REVERSED,10174140,15213751,3,3,0
193,XOR,15036560,14597969,2,0,-2
193,AND,15036560,14597969,2,0,-2
193,OR,15036560,14597969,2,2,0
193,DIFFERENCE,15036560,14597969,2,0,-2
193,DIFFERENCE_REVERSED,14597969,15036560,0,0,0
194,XOR,7836161,12504202,0,3,3
194,AND,7836161,12504202,0,0,0
194,OR,7836161,12504202,0,3,3
194,DIFFERENCE,7836161,12504202,0,3,3
194,DIFFERENCE_REVERSED,12504202,7836161,3,3,0
195,XOR,12576954,8306889,2,0,-2
195,AND,12576954,8306889,2,0,-2
195,OR,12576954,8306889,2,2,0
195,DIFFERENCE,12576954,8306889,2,3,1
195,DIFFERENCE_REVERSED,8306889,12576954,0,3,3
196,XOR,7621063,14498564,0,2,2
196,AND,7621063,14498564,0,0,0
196,OR,7621063,14498564,0,0,0
196,DIFFERENCE,7621063,14498564,0,3,3
196,DIFFERENCE_REVERSED,14498564,7621063,0,3,3
197,XOR,14239385,8745443,0,0,0
197,AND,14239385,8745443,0,0,0
197,OR,14239385,8745443,0,0,0
197,DIFFERENCE,14239385,8745443,0,3,3
197,DIFFERENCE_REVERSED,8745443,14239385,0,3,3
198,XOR,13358226,6193130,0,3,3
198,AND,13358226,6193130,0,3,3
198,OR,13358226,6193130,0,0,0
198,DIFFERENCE,13358226,6193130,0,3,3
198,DIFFERENCE_REVERSED,6193130,13358226,3,3,0
199,XOR,8830202,12783744,0,0,0
199,AND,8830202,12783744,0,0,0
199,OR,8830202,12783744,0,2,2
199,DIFFERENCE,8830202,12783744,0,3,3
199,DIFFERENCE_REVERSED,12783744,8830202,2,3,1
200,XOR,6230408,1064465,0,0,0
200,AND,6230408,1064465,0,2,2
200,OR,6230408,1064465,0,0,0
200,DIFFERENCE,6230408,1064465,0,3,3
200,DIFFERENCE_REVERSED,1064465,6230408,2,3,1
201,XOR,10013105,13887698,3,0,-3
201,AND,10013105,13887698,3,3,0
201,OR,10013105,13887698,3,3,0
201,DIFFERENCE,10013105,13887698,3,0,-3
201,DIFFERENCE_REVERSED,13887698,10013105,3,0,-3
202,XOR,459852,15730911,3,3,0
202,AND,459852,15730911,3,3,0
202,OR,459852,15730911,3,0,-3
202,DIFFERENCE,459852,15730911,3,0,-3
202,DIFFERENCE_REVERSED,15730911,459852,0,0,0
203,XOR,15396342,10912114,3,3,0
203,AND,15396342,10912114,3,0,-3
203,OR,15396342,10912114,3,3,0
203,DIFFERENCE,15396342,10912114,3,0,-3
203,DIFFERENCE_REVERSED,10912114,15396342,0,0,0
204,XOR,11142382,6309652,3,3,0
204,AND,11142382,6309652,3,0,-3
204,OR,11142382,6309652,3,3,0
204,DIFFERENCE,11142382,6309652,3,2,-1
204,DIFFERENCE_REVERSED,6309652,11142382,0,2,2
205,XOR,3780422,15342692,3,0,-3
205,AND,3780422,15342692,3,3,0
205,OR,3780422,15342692,3,3,0
205,DIFFERENCE,3780422,15342692,3,0,-3
205,DIFFERENCE_REVERSED,15342692,3780422,3,0,-3
206,XOR,14737845,1251676,0,0,0
206,AND,14737845,1251676,0,0,0
206,OR,14737845,1251676,0,0,0
206,DIFFERENCE,14737845,1251676,0,0,0
206,DIFFERENCE_REVERSED,1251676,14737845,0,0,0
207,XOR,1150889,7935919,3,0,-3
207,AND,1150889,7935919,3,3,0
207,OR,1150889,7935919,3,3,0
207,DIFFERENCE,1150889,7935919,3,3,0
207,DIFFERENCE_REVERSED,7935919,1150889,3,3,0
208,XOR,13632394,13620835,0,3,3
208,AND,13632394,13620835,0,3,3
208,OR,13632394,13620835,0,0,0
208,DIFFERENCE,13632394,13620835,0,0,0
208,DIFFERENCE_REVERSED,13620835,13632394,3,0,-3
209,XOR,11976919,1048323,3,3,0
209,AND,11976919,1048323,3,0,-3
209,OR,11976919,1048323,3,3,0
209,DIFFERENCE,11976919,1048323,3,3,0
209,DIFFERENCE_REVERSED,1048323,11976919,0,3,3
210,XOR,1528159,5581693,3,3,0
210,AND,1528159,5581693,3,3,0
210,OR,1528159,5581693,3,0,-3
210,DIFFERENCE,1528159,5581693,3,0,-3
210,DIFFERENCE_REVERSED,5581693,1528159,0,0,0
211,XOR,15543390,8577221,0,3,3
211,AND,15543390,8577221,0,3,3
211,OR,15543390,8577221,0,0,0
211,DIFFERENCE,15543390,8577221,0,0,0
211,DIFFERENCE_REVERSED,8577221,15543390,3,0,-3
212,XOR,7145268,15007073,3,3,0
212,AND,7145268,15007073,3,3,0
212,OR,7145268,15007073,3,0,-3
212,DIFFERENCE,7145268,15007073,3,0,-3
212,DIFFERENCE_REVERSED,15007073,7145268,0,0,0
213,XOR,16746960,4054641,0,3,3
213,AND,16746960,4054641,0,3,3
213,OR,16746960,4054641,0,0,0
213,DIFFERENCE,16746960,4054641,0,0,0
213,DIFFERENCE_REVERSED,4054641,16746960,3,0,-3
214,XOR,1999818,9684544,3,0,-3
214,AND,1999818,9684544,3,3,0
214,OR,1999818,9684544,3,3,0
214,DIFFERENCE,1999818,9684544,3,2,-1
214,DIFFERENCE_REVERSED,9684544,1999818,3,2,-1
215,XOR,12133355,11615882,0,0,0
215,AND,12133355,11615882,0,0,0
215,OR,12133355,11615882,0,0,0
215,DIFFERENCE,12133355,11615882,0,3,3
215,DIFFERENCE_REVERSED,11615882,12133355,0,3,3
216,XOR,212143,4073802,0,3,3
216,AND,212143,4073802,0,0,0
216,OR,212143,4073802,0,3,3
216,DIFFERENCE,212143,4073802,0,0,0
216,DIFFERENCE_REVERSED,4073802,212143,3,0,-3
217,XOR,2407241,3893150,3,0,-3
217,AND,2407241,3893150,3,3,0
217,OR,2407241,3893150,3,3,0
217,DIFFERENCE,2407241,3893150,3,3,0
217,DIFFERENCE_REVERSED,3893150,2407241,3,3,0
218,XOR,2871235,3425614,0,0,0
218,AND,2871235,3425614,0,0,0
218,OR,2871235,3425614,0,0,0
218,DIFFERENCE,2871235,3425614,0,0,0
218,DIFFERENCE_REVERSED,3425614,2871235,0,0,0
219,XOR,13766329,3896386,2,3,1
219,AND,13766329,3896386,2,3,1
219,OR,13766329,3896386,2,2,0
219,DIFFERENCE,13766329,3896386,2,0,-2
219,DIFFERENCE_REVERSED,3896386,13766329,3,0,-3
220,XOR,3120294,12921599,3,0,-3
220,AND,3120294,12921599,3,3,0
220,OR,3120294,12921599,3,3,0
220,DIFFERENCE,3120294,12921599,3,0,-3
220,DIFFERENCE_REVERSED,12921599,3120294,3,0,-3
221,XOR,1473919,11622988,0,3,3
221,AND,1473919,11622988,0,0,0
221,OR,1473919,11622988,0,3,3
221,DIFFERENCE,1473919,11622988,0,0,0
221,DIFFERENCE_REVERSED,11622988,1473919,3,0,-3
222,XOR,6575427,9152932,0,3,3
222,AND,6575427,9152932,0,0,0
222,OR,6575427,9152932,0,3,3
222,DIFFERENCE,6575427,9152932,0,0,0
222,DIFFERENCE_REVERSED,9152932,6575427,3,0,-3
223,XOR,12301908,15077182,0,2,2
223,AND,12301908,15077182,0,0,0
223,OR,12301908,15077182,0,2,2
223,DIFFERENCE,12301908,15077182,0,3,3
223,DIFFERENCE_REVERSED,15077182,12301908,2,3,1
224,XOR,15374190,14985552,3,3,0
224,AND,15374190,14985552,3,0,-3
224,OR,15374190,14985552,3,3,0
224,DIFFERENCE,15374190,14985552,3,2,-1
224,DIFFERENCE_REVERSED,14985552,15374190,0,2,2
225,XOR,7845833,14390422,0,3,3
225,AND,7845833,14390422,0,0,0
225,OR,7845833,14390422,0,3,3
225,DIFFERENCE,7845833,14390422,0,0,0
225,DIFFERENCE_REVERSED,14390422,7845833,3,0,-3
226,XOR,11843071,11435484,3,3,0
226,AND,11843071,11435484,3,2,-1
226,OR,11843071,11435484,3,3,0
226,DIFFERENCE,11843071,11435484,3,0,-3
226,DIFFERENCE_REVERSED,11435484,11843071,2,0,-2
227,XOR,5238478,1613526,0,2,2
227,AND,5238478,1613526,0,2,2
227,OR,5238478,1613526,0,0,0
227,DIFFERENCE,5238478,1613526,0,3,3
227,DIFFERENCE_REVERSED,1613526,5238478,2,3,1
228,XOR,5141876,3310840,3,3,0
228,AND,5141876,3310840,3,0,-3
228,OR,5141876,3310840,3,3,0
228,DIFFERENCE,5141876,3310840,3,3,0
228,DIFFERENCE_REVERSED,3310840,5141876,0,3,3
229,XOR,9401923,10782990,3,0,-3
229,AND,9401923,10782990,3,3,0
229,OR,9401923,10782990,3,3,0
229,DIFFERENCE,9401923,10782990,3,2,-1
229,DIFFERENCE_REVERSED,10782990,9401923,3,2,-1
230,XOR,3958732,1766433,3,3,0
230,AND,3958732,1766433,3,0,-3
230,OR,3958732,1766433,3,3,0
230,DIFFERENCE,3958732,1766433,3,0,-3
230,DIFFERENCE_REVERSED,1766433,3958732,0,0,0
231,XOR,16318826,2098478,3,0,-3
231,AND,16318826,2098478,3,3,0
231,OR,16318826,2098478,3,3,0
231,DIFFERENCE,16318826,2098478,3,0,-3
231,DIFFERENCE_REVERSED,2098478,16318826,3,0,-3
232,XOR,10496543,8993814,2,0,-2
232,AND,10496543,8993814,2,0,-2
232,OR,10496543,8993814,2,2,0
232,DIFFERENCE,10496543,8993814,2,3,1
232,DIFFERENCE_REVERSED,8993814,10496543,0,3,3
233,XOR,9331430,10810268,0,3,3
233,AND,9331430,10810268,0,0,0
233,OR,9331430,10810268,0,3,3
233,DIFFERENCE,9331430,10810268,0,0,0
233,DIFFERENCE_REVERSED,10810268,9331430,3,0,-3
234,XOR,11372741,15975521,3,3,0
234,AND,11372741,15975521,3,3,0
234,OR,11372741,15975521,3,0,-3
234,DIFFERENCE,11372741,15975521,3,0,-3
234,DIFFERENCE_REVERSED,15975521,11372741,0,0,0
235,XOR,15145941,16353964,3,0,-3
235,AND,15145941,16353964,3,3,0
235,OR,15145941,16353964,3,3,0
235,DIFFERENCE,15145941,16353964,3,3,0
235,DIFFERENCE_REVERSED,16353964,15145941,3,3,0
236,XOR,7384939,9573049,0,0,0
236,AND,7384939,9573049,0,0,0
236,OR,7384939,9573049,0,2,2
236,DIFFERENCE,7384939,9573049,0,0,0
236,DIFFERENCE_REVERSED,9573049,7384939,2,0,-2
237,XOR,13453808,13106688,0,0,0
237,AND,13453808,13106688,0,0,0
237,OR,13453808,13106688,0,0,0
237,DIFFERENCE,13453808,13106688,0,0,0
237,DIFFERENCE_REVERSED,13106688,13453808,0,0,0
238,XOR,13595725,1427004,0,3,3
238,AND,13595725,1427004,0,3,3
238,OR,13595725,1427004,0,0,0
238,DIFFERENCE,13595725,1427004,0,0,0
238,DIFFERENCE_REVERSED,1427004,13595725,3,0,-3
239,XOR,1842027,8089565,2,0,-2
239,AND,1842027,8089565,2,2,0
239,OR,1842027,8089565,2,0,-2
239,DIFFERENCE,1842027,8089565,2,3,1
239,DIFFERENCE_REVERSED,8089565,1842027,0,3,3
240,XOR,4749102,2969318,0,3,3
240,AND,4749102,2969318,0,3,3
240,OR,4749102,2969318,0,0,0
240,DIFFERENCE,4749102,2969318,0,0,0
240,DIFFERENCE_REVERSED,2969318,4749102,3,0,-3
241,XOR,10123921,11231802,0,0,0
241,AND,10123921,11231802,0,0,0
241,OR,10123921,11231802,0,0,0
241,DIFFERENCE,10123921,11231802,0,3,3
241,DIFFERENCE_REVERSED,11231802,10123921,0,3,3
242,XOR,1608830,9983270,3,3,0
242,AND,1608830,9983270,3,3,0
242,OR,1608830,9983270,3,2,-1
242,DIFFERENCE,1608830,9983270,3,3,0
242,DIFFERENCE_REVERSED,9983270,1608830,2,3,1
243,XOR,4373987,8420511,3,3,0
243,AND,4373987,8420511,3,3,0
243,OR,4373987,8420511,3,0,-3
